0,59,76,192
0.000977517106549,59,77,193
0.001955034213099,59,77,193
0.002932551319648,60,78,193
0.003910068426197,60,78,194
0.004887585532747,60,78,194
0.005865102639296,60,79,195
0.006842619745846,61,79,195
0.007820136852395,61,80,195
0.008797653958944,61,80,196
0.009775171065494,62,81,196
0.010752688172043,62,81,197
0.011730205278592,62,81,197
0.012707722385142,62,82,197
0.013685239491691,63,82,198
0.014662756598241,63,83,198
0.01564027370479,63,83,198
0.016617790811339,64,84,199
0.017595307917889,64,84,199
0.018572825024438,64,85,200
0.019550342130987,64,85,200
0.020527859237537,65,85,200
0.021505376344086,65,86,201
0.022482893450635,65,86,201
0.023460410557185,66,87,202
0.024437927663734,66,87,202
0.025415444770284,66,88,202
0.026392961876833,66,88,203
0.027370478983382,67,88,203
0.028347996089932,67,89,203
0.029325513196481,67,89,204
0.03030303030303,68,90,204
0.03128054740958,68,90,204
0.032258064516129,68,91,205
0.033235581622678,69,91,205
0.034213098729228,69,91,206
0.035190615835777,69,92,206
0.036168132942327,69,92,206
0.037145650048876,70,93,207
0.038123167155425,70,93,207
0.039100684261975,70,94,207
0.040078201368524,71,94,208
0.041055718475073,71,94,208
0.042033235581623,71,95,208
0.043010752688172,72,95,209
0.043988269794722,72,96,209
0.044965786901271,72,96,209
0.04594330400782,72,97,210
0.04692082111437,73,97,210
0.047898338220919,73,97,210
0.048875855327468,73,98,211
0.049853372434018,74,98,211
0.050830889540567,74,99,212
0.051808406647116,74,99,212
0.052785923753666,75,100,212
0.053763440860215,75,100,213
0.054740957966765,75,100,213
0.055718475073314,75,101,213
0.056695992179863,76,101,214
0.057673509286413,76,102,214
0.058651026392962,76,102,214
0.059628543499511,77,102,215
0.060606060606061,77,103,215
0.06158357771261,77,103,215
0.062561094819159,78,104,216
0.063538611925709,78,104,216
0.064516129032258,78,105,216
0.065493646138808,78,105,217
0.066471163245357,79,105,217
0.067448680351906,79,106,217
0.068426197458456,79,106,217
0.069403714565005,80,107,218
0.070381231671554,80,107,218
0.071358748778104,80,108,218
0.072336265884653,81,108,219
0.073313782991202,81,108,219
0.074291300097752,81,109,219
0.075268817204301,82,109,220
0.076246334310851,82,110,220
0.0772238514174,82,110,220
0.078201368523949,83,110,221
0.079178885630499,83,111,221
0.080156402737048,83,111,221
0.081133919843597,83,112,222
0.082111436950147,84,112,222
0.083088954056696,84,113,222
0.084066471163245,84,113,222
0.085043988269795,85,113,223
0.086021505376344,85,114,223
0.086999022482894,85,114,223
0.087976539589443,86,115,224
0.088954056695992,86,115,224
0.089931573802542,86,115,224
0.090909090909091,87,116,225
0.09188660801564,87,116,225
0.09286412512219,87,117,225
0.093841642228739,88,117,225
0.094819159335288,88,117,226
0.095796676441838,88,118,226
0.096774193548387,88,118,226
0.097751710654937,89,119,227
0.098729227761486,89,119,227
0.099706744868035,89,120,227
0.100684261974585,90,120,227
0.101661779081134,90,120,228
0.102639296187683,90,121,228
0.103616813294233,91,121,228
0.104594330400782,91,122,229
0.105571847507331,91,122,229
0.106549364613881,92,122,229
0.10752688172043,92,123,229
0.108504398826979,92,123,230
0.109481915933529,93,124,230
0.110459433040078,93,124,230
0.111436950146628,93,124,230
0.112414467253177,94,125,231
0.113391984359726,94,125,231
0.114369501466276,94,126,231
0.115347018572825,95,126,231
0.116324535679374,95,126,232
0.117302052785924,95,127,232
0.118279569892473,96,127,232
0.119257086999022,96,128,233
0.120234604105572,96,128,233
0.121212121212121,96,128,233
0.122189638318671,97,129,233
0.12316715542522,97,129,234
0.124144672531769,97,130,234
0.125122189638319,98,130,234
0.126099706744868,98,130,234
0.127077223851417,98,131,234
0.128054740957967,99,131,235
0.129032258064516,99,132,235
0.130009775171065,99,132,235
0.130987292277615,100,132,235
0.131964809384164,100,133,236
0.132942326490714,100,133,236
0.133919843597263,101,134,236
0.134897360703812,101,134,236
0.135874877810362,101,134,237
0.136852394916911,102,135,237
0.13782991202346,102,135,237
0.13880742913001,102,136,237
0.139784946236559,103,136,238
0.140762463343109,103,136,238
0.141739980449658,103,137,238
0.142717497556207,104,137,238
0.143695014662757,104,137,238
0.144672531769306,104,138,239
0.145650048875855,105,138,239
0.146627565982405,105,139,239
0.147605083088954,105,139,239
0.148582600195503,106,139,240
0.149560117302053,106,140,240
0.150537634408602,106,140,240
0.151515151515152,107,141,240
0.152492668621701,107,141,240
0.15347018572825,107,141,241
0.1544477028348,108,142,241
0.155425219941349,108,142,241
0.156402737047898,108,142,241
0.157380254154448,109,143,241
0.158357771260997,109,143,242
0.159335288367546,109,144,242
0.160312805474096,110,144,242
0.161290322580645,110,144,242
0.162267839687195,110,145,242
0.163245356793744,111,145,243
0.164222873900293,111,145,243
0.165200391006843,111,146,243
0.166177908113392,112,146,243
0.167155425219941,112,147,243
0.168132942326491,112,147,244
0.16911045943304,113,147,244
0.170087976539589,113,148,244
0.171065493646139,113,148,244
0.172043010752688,114,148,244
0.173020527859238,114,149,244
0.173998044965787,114,149,245
0.174975562072336,115,150,245
0.175953079178886,115,150,245
0.176930596285435,115,150,245
0.177908113391984,116,151,245
0.178885630498534,116,151,245
0.179863147605083,116,151,246
0.180840664711632,117,152,246
0.181818181818182,117,152,246
0.182795698924731,117,152,246
0.183773216031281,118,153,246
0.18475073313783,118,153,246
0.185728250244379,118,154,247
0.186705767350929,119,154,247
0.187683284457478,119,154,247
0.188660801564027,119,155,247
0.189638318670577,120,155,247
0.190615835777126,120,155,247
0.191593352883675,121,156,248
0.192570869990225,121,156,248
0.193548387096774,121,156,248
0.194525904203324,122,157,248
0.195503421309873,122,157,248
0.196480938416422,122,157,248
0.197458455522972,123,158,248
0.198435972629521,123,158,249
0.19941348973607,123,159,249
0.20039100684262,124,159,249
